,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
1566463036306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.63,23.71,23.71,24.81,25.94,25.94,27.08,28.21,28.21,29.37,30.55,30.55,31.72,32.89,32.89,34.03,35.11,35.11,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,36.07,0.79,1.49,1.49,2.21,2.94,2.94,3.67,4.41,4.41,5.18,5.97,5.97,6.78,7.61,7.61,8.45,9.31,9.31,10.21,11.12,11.12,12.06,13.02,13.02,14.01,15.02,15.02,16.06,17.12,17.12,18.19,19.28,19.28,20.4,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48,34.48
1566464077925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,17.19,17.19,17.91,18.64,18.64,19.38,20.14,20.14,20.94,21.78,21.78,22.7,23.68,23.68,24.7,25.74,25.74,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,26.77,0.81,1.42,1.42,2.05,2.67,2.67,3.3,3.95,3.95,4.6,5.28,5.28,5.97,6.66,6.66,7.38,8.13,8.13,8.9,9.67,9.67,10.48,11.31,11.31,12.16,13.03,13.03,13.91,14.8,14.8,15.72,16.66,16.66,17.63,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25,43.25
1566464467266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.43,21.5,21.5,22.57,23.66,23.66,24.75,25.85,25.85,26.97,28.1,28.1,29.25,30.39,30.39,31.51,32.58,32.58,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,33.6,0.75,0.75,1.27,1.81,1.81,2.36,2.93,2.93,3.5,4.08,4.08,4.67,5.29,5.29,5.92,6.58,6.58,7.25,7.94,7.94,8.66,9.4,9.4,10.06,10.75,10.75,11.56,12.36,12.36,13.19,14.06,14.06,14.95,15.85,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,36.66,34.33
1566538177264,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.16,22.16,23.19,24.22,24.22,25.26,26.32,26.32,27.37,28.42,28.42,29.47,30.53,30.53,31.59,32.6,32.6,33.55,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,0.73,0.73,1.34,1.96,1.96,2.6,3.24,3.24,3.9,4.56,4.56,5.23,5.94,5.94,6.67,7.41,7.41,8.17,8.95,8.95,9.75,10.56,10.56,11.38,12.24,12.24,13.12,14.0,14.0,14.91,15.81,15.81,16.72,17.64,17.64,18.57,19.51,19.51,20.47,21.44,21.44,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61,52.61
1566538249625,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.05,0.08,0.12,0.12,0.22,0.33,0.33,0.44,0.55,0.55,23.56,23.56,24.6,25.63,25.63,26.67,27.71,27.71,28.77,29.85,29.85,30.94,32.03,32.03,33.13,34.2,34.2,35.22,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,36.16,1.37,2.1,2.1,2.86,3.62,3.62,4.39,5.17,5.17,5.97,6.78,6.78,7.6,8.45,8.45,9.32,10.21,10.21,11.1,11.98,11.98,12.87,13.8,13.8,14.75,15.7,15.7,16.65,17.61,17.61,18.58,19.59,19.59,20.61,21.62,21.62,22.63,23.63,23.63,24.65,25.69,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41,60.41
1566538316020,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.09,0.12,0.12,0.17,0.33,0.33,0.5,0.59,0.59,0.68,25.59,25.59,26.62,27.66,27.66,28.69,29.73,29.73,30.77,31.83,31.83,32.88,33.94,33.94,34.99,36.02,36.02,37.0,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,1.66,1.66,2.32,3.02,3.02,3.71,4.41,4.41,5.13,5.88,5.88,6.64,7.42,7.42,8.21,9.01,9.01,9.82,10.65,10.65,11.5,12.36,12.36,13.25,14.15,14.15,15.07,16.0,16.0,16.94,17.92,17.92,18.92,19.88,19.88,20.85,21.83,21.83,22.82,23.82,23.82,24.82,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47,57.47
1566538383576,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.12,0.13,0.13,0.17,0.23,0.23,0.3,0.39,0.39,0.49,0.6,0.6,0.78,0.97,0.97,1.11,1.25,1.25,29.94,30.98,30.98,32.02,33.07,33.07,34.12,35.17,35.17,36.23,37.29,37.29,38.35,39.41,39.41,40.47,41.51,41.51,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,42.49,10.16,10.16,10.91,11.66,11.66,12.43,13.22,13.22,14.03,14.86,14.86,15.7,16.54,16.54,17.4,18.27,18.27,19.15,20.05,20.05,20.98,21.92,21.92,22.87,23.83,23.83,24.81,25.81,25.81,26.82,27.83,27.83,28.84,29.86,29.86,30.92,31.99,31.99,33.04,34.09,34.09,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23,97.23
1566538450724,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.14,0.14,0.19,0.27,0.27,0.36,0.46,0.46,0.58,0.71,0.71,0.86,1.02,1.02,1.18,1.34,1.34,34.25,35.35,35.35,36.45,37.55,37.55,38.64,39.75,39.75,40.83,41.9,41.9,42.93,43.92,43.92,44.88,45.8,45.8,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,46.66,2.52,3.2,3.2,3.9,4.61,4.61,5.33,6.08,6.08,6.85,7.63,7.63,8.41,9.22,9.22,10.05,10.9,10.9,11.77,12.66,12.66,13.57,14.51,14.51,15.47,16.45,16.45,17.45,18.46,18.46,19.53,20.59,20.59,21.64,22.7,22.7,23.78,24.86,24.86,25.95,27.06,27.06,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6,57.6
1566559160437,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.09,0.14,0.14,0.21,0.31,0.31,0.42,0.55,23.17,23.17,24.16,25.16,25.16,26.16,27.16,27.16,28.17,29.18,29.18,30.2,31.21,31.21,32.21,33.16,33.16,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,1.38,1.93,1.93,2.5,3.07,3.07,3.65,4.25,4.25,4.87,5.5,5.5,6.15,6.84,6.84,7.54,8.26,8.26,9.01,9.78,9.78,10.55,11.35,11.35,12.17,13.0,13.0,13.86,14.75,14.75,15.66,16.58,16.58,17.51,18.46,18.46,19.41,20.37,20.37,21.36,22.36,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45,50.45
1566559227901,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.13,0.17,0.23,0.23,0.31,0.41,0.41,0.53,0.67,0.67,0.83,1.0,1.0,1.18,26.1,27.18,27.18,28.27,29.37,29.37,30.49,31.6,31.6,32.7,33.82,33.82,34.94,36.06,36.06,37.13,38.13,38.13,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,39.04,2.27,2.9,2.9,3.55,4.21,4.21,4.89,5.58,5.58,6.28,7.0,7.0,7.74,8.48,8.48,9.25,10.05,10.05,10.86,11.68,11.68,12.52,13.38,13.38,14.24,15.13,15.13,16.02,16.93,16.93,17.88,18.85,18.85,19.82,20.78,20.78,21.75,22.74,22.74,23.73,24.73,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23,56.23
1566559294321,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.11,0.13,0.13,0.17,0.22,0.22,0.3,0.39,0.39,0.5,0.62,0.62,0.76,0.91,0.91,1.08,1.25,1.25,1.44,1.62,27.81,27.81,28.85,29.89,29.89,30.94,31.98,31.98,33.02,34.08,34.08,35.15,36.21,36.21,37.29,38.34,38.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,2.69,3.42,3.42,4.17,4.92,4.92,5.69,6.48,6.48,7.28,8.08,8.08,8.91,9.75,9.75,10.61,11.49,11.49,12.38,13.27,13.27,14.19,15.13,15.13,16.08,17.04,17.04,18.02,19.02,19.02,20.02,21.03,21.03,22.03,23.05,23.05,24.07,25.1,25.1,26.14,27.18,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26,58.26
1566559361809,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.11,0.15,0.15,0.21,0.3,0.3,0.4,0.55,0.55,0.72,0.92,0.92,1.14,1.36,1.36,1.6,1.86,1.86,2.13,2.4,2.4,2.67,26.84,27.92,27.92,29.01,30.1,30.1,31.2,32.31,32.31,33.41,34.52,34.52,35.64,36.76,36.76,37.84,38.91,38.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,39.91,2.51,3.29,3.29,4.08,4.89,4.89,5.72,6.54,6.54,7.36,8.22,8.22,9.06,9.92,9.92,10.81,11.71,11.71,12.62,13.55,13.55,14.49,15.45,15.45,16.42,17.38,17.38,18.37,19.37,19.37,20.43,21.49,21.49,22.5,23.53,23.53,24.56,25.6,25.6,26.64,27.68,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9,59.9
1566559428210,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.1,0.13,0.13,0.18,0.24,0.24,0.33,0.44,0.44,0.55,0.69,0.69,0.84,0.99,0.99,1.16,1.35,1.35,1.56,1.76,1.76,1.97,2.18,28.61,29.69,29.69,30.77,31.86,31.86,32.94,34.05,34.05,35.14,36.23,36.23,37.31,38.4,38.4,39.46,40.47,40.47,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,41.43,2.32,3.06,3.06,3.82,4.59,4.59,5.37,6.16,6.16,6.96,7.78,7.78,8.62,9.47,9.47,10.35,11.24,11.24,12.15,13.07,13.07,14.01,14.96,14.96,15.92,16.89,16.89,17.88,18.89,18.89,19.9,20.91,20.91,21.93,22.96,22.96,24.0,25.05,25.05,26.1,27.15,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14,61.14
1566559494621,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.12,0.16,0.16,0.21,0.28,0.28,0.38,0.48,0.48,0.61,0.75,0.75,0.9,1.1,1.1,1.31,1.49,1.49,1.66,29.0,29.0,30.1,31.21,31.21,32.31,33.42,33.42,34.53,35.64,35.64,36.75,37.84,37.84,38.92,39.97,39.97,40.96,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,41.89,2.81,2.81,3.5,4.2,4.2,4.91,5.64,5.64,6.38,7.14,7.14,7.9,8.68,8.68,9.48,10.31,10.31,11.16,12.02,12.02,12.9,13.79,13.79,14.69,15.62,15.62,16.55,17.51,17.51,18.48,19.51,19.51,20.54,21.55,21.55,22.57,23.6,23.6,24.63,25.68,25.68,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94,59.94
1566559562145,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.15,0.19,0.19,0.25,0.34,0.34,0.45,0.58,0.58,0.72,0.88,0.88,1.06,1.26,1.26,1.47,1.67,1.67,1.88,29.87,30.97,30.97,32.09,33.18,33.18,34.26,35.35,35.35,36.44,37.53,37.53,38.63,39.71,39.71,40.79,41.82,41.82,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,42.8,3.14,3.85,3.85,4.58,5.32,5.32,6.07,6.83,6.83,7.62,8.42,8.42,9.23,10.08,10.08,10.93,11.79,11.79,12.67,13.57,13.57,14.5,15.46,15.46,16.42,17.41,17.41,18.42,19.43,19.43,20.46,21.5,21.5,22.55,23.64,23.64,24.75,25.82,25.82,26.91,28.01,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3,62.3
1566964635819,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.1,0.1,0.15,0.22,23.78,23.78,24.81,25.85,25.85,26.89,27.94,27.94,28.99,30.04,30.04,31.08,32.12,32.12,33.15,34.16,34.16,35.12,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,36.01,1.2,1.2,1.89,2.6,2.6,3.32,4.05,4.05,4.8,5.56,5.56,6.33,7.12,7.12,7.92,8.75,8.75,9.61,10.49,10.49,11.36,12.24,12.24,13.13,14.05,14.05,14.99,15.95,15.95,16.92,17.87,17.87,18.82,19.83,19.83,20.83,21.83,21.83,22.83,23.84,23.84,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29,56.29
1566965045111,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.09,0.1,0.12,0.12,0.16,0.19,25.26,25.26,26.24,27.21,27.21,28.2,29.18,29.18,30.17,31.14,31.14,32.1,33.04,33.04,33.96,34.85,34.85,35.7,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,36.48,1.52,1.52,2.04,2.58,2.58,3.13,3.69,3.69,4.27,4.88,4.88,5.5,6.16,6.16,6.83,7.53,7.53,8.23,8.96,8.96,9.72,10.5,10.5,11.3,12.1,12.1,12.95,13.83,13.83,14.73,15.57,15.57,16.42,17.35,17.35,18.28,19.21,19.21,20.17,21.16,21.16,22.16,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44,49.44
1566965111530,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.13,0.17,0.24,0.24,0.33,0.46,0.46,0.64,0.85,0.85,1.04,1.25,1.25,25.94,25.94,26.96,27.99,27.99,29.03,30.08,30.08,31.13,32.17,32.17,33.21,34.24,34.24,35.25,36.24,36.24,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,2.59,3.22,3.22,3.87,4.55,4.55,5.22,5.91,5.91,6.62,7.34,7.34,8.09,8.85,8.85,9.63,10.42,10.42,11.24,12.08,12.08,12.95,13.84,13.84,14.74,15.67,15.67,16.62,17.58,17.58,18.56,19.57,19.57,20.59,21.6,21.6,22.63,23.67,23.67,24.73,25.79,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99,55.99
